drug_name,conc,ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
quinidine,3237,59220,0.5607,NA,NA,NA,NA,50640,0.6671,NA,NA,NA,NA,354.2,1.192
quinidine,3237,38520,0.6475,NA,NA,NA,NA,26900,1.018,NA,NA,NA,NA,309.8,1.109
quinidine,3237,33920,0.713,NA,NA,NA,NA,14850,1.46,NA,NA,NA,NA,370.1,1.575
quinidine,3237,34490,0.6826,NA,NA,NA,NA,24170,0.9742,NA,NA,NA,NA,224,0.7151
quinidine,3237,40340,0.6616,NA,NA,NA,NA,16350,1.209,NA,NA,NA,NA,222.3,0.8507
quinidine,3237,51840,0.5932,NA,NA,NA,NA,11460,1.563,NA,NA,NA,NA,374.4,1.127
quinidine,3237,62460,0.553,NA,NA,NA,NA,13950,1.27,NA,NA,NA,NA,389.4,1.076
quinidine,3237,64490,0.5373,NA,NA,NA,NA,25880,0.9196,NA,NA,NA,NA,390.1,0.9907
quinidine,3237,25880,0.7684,NA,NA,NA,NA,14060,1.496,NA,NA,NA,NA,390.4,1.341
quinidine,3237,43560,0.6316,NA,NA,NA,NA,14740,1.18,NA,NA,NA,NA,320.6,0.7788
quinidine,3237,50170,0.5793,NA,NA,NA,NA,11350,1.502,NA,NA,NA,NA,299.4,1.233
quinidine,3237,55750,0.5925,NA,NA,NA,NA,16510,1.081,NA,NA,NA,NA,504.9,1.086
quinidine,3237,53430,0.5764,NA,NA,NA,NA,17360,1.107,NA,NA,NA,NA,433.4,0.7489
quinidine,3237,59010,0.5783,NA,NA,NA,NA,10160,1.861,NA,NA,NA,NA,259.6,0.9109
quinidine,3237,76690,0.5179,NA,NA,NA,NA,11180,1.764,NA,NA,NA,NA,290.1,0.8978
quinidine,3237,89880,0.5042,NA,NA,NA,NA,10890,1.876,NA,NA,NA,NA,352.2,1.043
quinidine,3237,80020,0.5153,NA,NA,NA,NA,10740,1.864,NA,NA,NA,NA,415.1,1.015
quinidine,3237,91650,0.5007,NA,NA,NA,NA,11490,1.69,NA,NA,NA,NA,311.8,1.128
quinidine,3237,80260,0.5467,NA,NA,NA,NA,13030,1.368,NA,NA,NA,NA,342.3,1.434
quinidine,3237,67260,0.533,NA,NA,NA,NA,14160,1.322,NA,NA,NA,NA,319.8,1.35
quinidine,3237,51270,0.5879,NA,NA,NA,NA,21320,0.9042,NA,NA,NA,NA,539.5,1.333
quinidine,3237,42980,0.613,NA,NA,NA,NA,14350,1.286,NA,NA,NA,NA,376.3,1.126
quinidine,3237,37040,0.6719,NA,NA,NA,NA,15410,1.328,NA,NA,NA,NA,408,1.146
quinidine,3237,71040,0.539,NA,NA,NA,NA,13280,1.287,NA,NA,NA,NA,321.8,1.215
quinidine,3237,52030,0.6046,NA,NA,NA,NA,21410,0.9878,NA,NA,NA,NA,326.8,0.7876
quinidine,3237,60710,0.5693,NA,NA,NA,NA,22740,1.191,NA,NA,NA,NA,378.9,1.131
quinidine,3237,57030,0.5706,NA,NA,NA,NA,13550,1.49,NA,NA,NA,NA,403.5,1.07
quinidine,3237,73950,0.5723,NA,NA,NA,NA,11710,1.528,NA,NA,NA,NA,403.5,1.125
quinidine,3237,57290,0.5789,NA,NA,NA,NA,14360,1.293,NA,NA,NA,NA,409,1.184
quinidine,3237,56680,0.5585,NA,NA,NA,NA,14210,1.472,NA,NA,NA,NA,248.8,0.9452
quinidine,3237,45060,0.6411,NA,NA,NA,NA,10810,1.78,NA,NA,NA,NA,430.9,1.185
quinidine,3237,31480,0.6997,NA,NA,NA,NA,11770,1.591,NA,NA,NA,NA,334.3,0.9232
quinidine,3237,34930,0.6723,NA,NA,NA,NA,13660,1.311,NA,NA,NA,NA,283.9,0.918
quinidine,3237,63360,0.5439,NA,NA,NA,NA,17380,0.9819,NA,NA,NA,NA,249.8,0.7867
quinidine,3237,53670,0.5777,NA,NA,NA,NA,11360,1.463,NA,NA,NA,NA,344.4,0.9316
quinidine,3237,34970,0.6679,NA,NA,NA,NA,14980,1.291,NA,NA,NA,NA,241.4,0.8083
quinidine,3237,32730,0.6925,NA,NA,NA,NA,18160,1.119,NA,NA,NA,NA,322,0.8312
quinidine,3237,45520,0.6467,NA,NA,NA,NA,10530,1.987,NA,NA,NA,NA,348.1,1.198
quinidine,3237,50740,0.6006,NA,NA,NA,NA,11970,1.475,NA,NA,NA,NA,364.7,1.146
quinidine,3237,43650,0.6042,NA,NA,NA,NA,11630,1.25,NA,NA,NA,NA,381.8,1.326
quinidine,3237,64220,0.5621,NA,NA,NA,NA,19110,1.264,NA,NA,NA,NA,455.9,1.133
quinidine,3237,49930,0.5878,NA,NA,NA,NA,19140,1.161,NA,NA,NA,NA,336.3,1.347
quinidine,3237,48830,0.6208,NA,NA,NA,NA,9326,1.704,NA,NA,NA,NA,401.5,1.573
quinidine,3237,46250,0.5726,NA,NA,NA,NA,11640,1.722,NA,NA,NA,NA,275.6,0.8781
quinidine,3237,44900,0.6184,NA,NA,NA,NA,17070,1.259,NA,NA,NA,NA,424.3,0.9638
quinidine,3237,61580,0.5969,NA,NA,NA,NA,13450,1.305,NA,NA,NA,NA,367.9,1.262
quinidine,3237,78900,0.5073,NA,NA,NA,NA,16970,1.088,NA,NA,NA,NA,340,0.8174
quinidine,3237,53610,0.6031,NA,NA,NA,NA,11500,1.54,NA,NA,NA,NA,386.3,1.084
quinidine,3237,44560,0.6384,NA,NA,NA,NA,14070,1.462,NA,NA,NA,NA,310.2,0.9784
quinidine,3237,52910,0.605,NA,NA,NA,NA,10480,1.616,NA,NA,NA,NA,414.4,1.155
quinidine,3237,27300,0.9289,NA,NA,NA,NA,16150,1.187,NA,NA,NA,NA,363.4,1.209
quinidine,3237,36300,0.6535,NA,NA,NA,NA,18290,1.143,NA,NA,NA,NA,382.6,1.183
quinidine,3237,41400,0.6354,NA,NA,NA,NA,11670,1.686,NA,NA,NA,NA,339.6,1.038
quinidine,3237,65340,0.5451,NA,NA,NA,NA,12860,1.357,NA,NA,NA,NA,317.2,1.205
quinidine,3237,55280,0.5786,NA,NA,NA,NA,12040,1.463,NA,NA,NA,NA,375.5,1.257
quinidine,3237,39740,0.6919,NA,NA,NA,NA,12690,1.452,NA,NA,NA,NA,175.6,0.6708
