Sample,dVm/dt
7875,-0.400358
7876,-0.399137
7877,-0.399502
7878,-0.398011
7879,-0.397143
7880,-0.406747
7881,-0.404925
7882,-0.406864
7883,-0.417456
7884,-0.401672
7885,-0.397565
7886,-0.397471
7887,-0.408113
7888,-0.410249
7889,-0.408196
7890,-0.400629
7891,-0.397652
7892,-0.396508
7893,-0.396594
7894,-0.395651
7895,-0.398416
7896,-0.397119
7897,-0.395768
7898,-0.406885
7899,-0.415347
7900,-0.409686
7901,-0.404774
7902,-0.404031
7903,-0.417636
7904,-0.410585
7905,-0.411827
7906,-0.400687
7907,-0.395684
7908,-0.397147
7909,-0.397308
7910,-0.395244
7911,-0.397682
7912,-0.396101
7913,-0.396925
7914,-0.397603
7915,-0.395587
7916,-0.402314
7917,-0.402351
7918,-0.397989
7919,-0.397793
7920,-0.395219
7921,-0.400554
7922,-0.396998
7923,-0.395873
7924,-0.397945
7925,-0.395755
7926,-0.397401
7927,-0.403832
7928,-0.410640
7929,-0.401960
7930,-0.404981
7931,-0.400388
7932,-0.405870
7933,-0.397530
7934,-0.399092
7935,-0.417016
7936,-0.403575
7937,-0.412615
7938,-0.409670
7939,-0.409821
7940,-0.414129
7941,-0.407340
7942,-0.423294
7943,-0.400047
7944,-0.396012
7945,-0.397317
7946,-0.394601
7947,-0.397089
7948,-0.399886
7949,-0.398023
7950,-0.396140
7951,-0.395974
7952,-0.397415
7953,-0.396236
7954,-0.396474
7955,-0.395276
7956,-0.408881
7957,-0.409629
7958,-0.409352
7959,-0.400020
7960,-0.395101
7961,-0.397064
7962,-0.397740
7963,-0.396511
7964,-0.397792
7965,-0.397487
7966,-0.397332
7967,-0.398245
7968,-0.394553
7969,-0.395014
7970,-0.397504
7971,-0.397966
7972,-0.397024
7973,-0.396976
7974,-0.396632
7975,-0.396908
7976,-0.397137
7977,-0.397722
7978,-0.399403
7979,-0.401729
7980,-0.403818
7981,-0.396914
7982,-0.396130
7983,-0.396271
7984,-0.397297
7985,-0.397340
7986,-0.396902
7987,-0.403163
7988,-0.409515
7989,-0.408996
7990,-0.410152
7991,-0.408713
7992,-0.399176
7993,-0.397932
7994,-0.400921
7995,-0.408865
7996,-0.407475
7997,-0.409058
7998,-0.405545
7999,-0.414022
